  PMO Teste       
     CUSTO MARGINAL DE DEMANDA - MEDIA PATAMARES           SUBMERCADO:SUDESTE                            

     ANO: 2024
                   1          2          3          4          5          6          7          8          9         10         11         12      MEDIA 
  1139          0.00       0.00       0.00       0.00       0.00       0.00       0.00      17.72       9.99      18.51       6.60      21.71      10.65
  1140          0.00       0.00       0.00       0.00       0.00       0.00      44.99       0.00      21.17      47.23      27.57       3.19      20.59
  1141          0.00       0.00       0.00       0.00       0.00       0.00      62.13      35.63      70.64      95.04     109.17     132.18      72.11
  1142          0.00       0.00       0.00       0.00       0.00      36.39      40.45      48.18      70.56       8.34      41.82      48.00      41.96
  1143          0.00       0.00       0.00       0.00       0.00      26.40      51.13      67.06      68.59      84.29      76.15      81.99      65.09
  1144          0.00       0.00       0.00       0.00       0.00       0.00      47.91      60.96      70.05      93.43     156.35     126.53      79.32
  1145          0.00       0.00       0.00       0.00       0.00       0.00      39.49      48.47      34.72       7.18      21.70       7.81      22.77
  1146          0.00       0.00       0.00       0.00       0.00      29.55      32.09      37.47      59.82      22.72      55.54      88.79      46.57
  1147          0.00       0.00       0.00       0.00       0.00       0.00      40.65      47.20      72.01      82.57      74.37      77.66      56.35
  1148          0.00       0.00       0.00       0.00       0.00      45.82      76.43      87.47      91.59      43.27      38.52      70.20      64.76
  1149          0.00       0.00       0.00       0.00       0.00       0.00      16.38      24.40      30.41       4.93      34.21      32.90      20.46
  1150          0.00       0.00       0.00       0.00       0.00       0.00      39.81      46.80      35.34      82.86      25.54      16.34      35.24
  1151          0.00       0.00       0.00       0.00       0.00      31.41      40.58      43.19      56.05      89.10     150.17     106.24      73.82
  1152          0.00       0.00       0.00       0.00       0.00      34.50      26.97      15.94      13.96      33.91     102.38       0.95      32.66
  1153          0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00      24.84      26.44      43.67       8.99      14.85
  1154          0.00       0.00       0.00       0.00       0.00       0.00      34.63      26.76      41.73      41.94      45.33       9.29      28.53
  1155          0.00       0.00       0.00       0.00       0.00      23.97      53.89      42.11      93.80      92.68      99.14     138.05      77.66
  1156          0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00      35.48       9.75       7.40      40.58      13.32
  1157          0.00       0.00       0.00       0.00       0.00       0.00      47.48      44.38      67.26      59.21      60.45       0.26      39.86
  1158          0.00       0.00       0.00       0.00       0.00       0.00      40.41      62.99       9.06       0.02       0.05       0.00      16.08
  1159          0.00       0.00       0.00       0.00       0.00       0.00      33.25      27.84      44.69      68.20      75.26      34.65      40.56
  1160          0.00       0.00       0.00       0.00       0.00      43.16      44.46      23.23      41.62       4.44       0.91       2.78      22.94
  1161          0.00       0.00       0.00       0.00       0.00      39.11      54.61      35.05      50.24      57.07      91.09     116.02      63.31
  1162          0.00       0.00       0.00       0.00       0.00      22.12      53.51     102.27      90.49      81.85     145.95     147.09      91.90
  1163          0.00       0.00       0.00       0.00       0.00       0.00      32.92       0.00       9.89      34.99      44.48      21.56      20.55
  1164          0.00       0.00       0.00       0.00       0.00       0.00       0.00      18.01       9.94       5.19      14.64      16.40       9.17
  1165          0.00       0.00       0.00       0.00       0.00       0.00      30.81      12.19       4.90       0.10       0.14       0.62       6.97
  1166          0.00       0.00       0.00       0.00       0.00       0.00      64.54      40.97      65.13      81.09      65.61      52.20      52.79
  1167          0.00       0.00       0.00       0.00       0.00      41.86      42.52      56.18      45.59      55.38      56.58      63.63      51.68
  1168          0.00       0.00       0.00       0.00       0.00       0.00       0.00      43.84      46.51      65.57      39.69      37.19      33.26
  1169          0.00       0.00       0.00       0.00       0.00      34.52      42.83      41.65      31.72      62.13     101.49     102.70      59.58
  1170          0.00       0.00       0.00       0.00       0.00       0.00      44.60      50.53      67.03      84.28      41.51       8.83      42.40
  1171          0.00       0.00       0.00       0.00       0.00       0.00      48.68      32.80      26.41      15.66      14.48       0.00      19.72
  1172          0.00       0.00       0.00       0.00       0.00       0.00       0.00      34.17      13.53      21.39       3.19       8.95      11.61
  1173          0.00       0.00       0.00       0.00       0.00       0.00      12.96      35.57      30.30      50.02      55.47      73.04      36.77
  1174          0.00       0.00       0.00       0.00       0.00       0.00      42.01      43.35      32.32      15.19      10.39       3.22      20.93
  1175          0.00       0.00       0.00       0.00       0.00      32.70      51.95      71.16      74.78      67.18     104.15     101.52      71.92
  1176          0.00       0.00       0.00       0.00       0.00       0.00      55.50      60.42      81.72     114.84     156.71     117.48      83.81
  1177          0.00       0.00       0.00       0.00       0.00       0.00      42.28      73.30      35.69      76.54      19.56       3.67      35.86
  1178          0.00       0.00       0.00       0.00       0.00       0.00      44.82      48.70      46.78      24.33      18.81      21.35      29.25
  1179          0.00       0.00       0.00       0.00       0.00      35.74      44.22      79.95      77.25      94.91     146.11     160.30      91.21
  1180          0.00       0.00       0.00       0.00       0.00       0.00      41.83      61.09      41.85      30.19      26.55       4.78      29.47
  1181          0.00       0.00       0.00       0.00       0.00       0.00      39.10      51.18      64.75      63.78      76.97      18.32      44.87
  1182          0.00       0.00       0.00       0.00       0.00       0.00      37.12      59.66      54.27      37.30      44.78      47.14      40.04
  1183          0.00       0.00       0.00       0.00       0.00       0.00      53.66      65.59      44.89      37.93      66.07      65.21      47.62
